$RSRFA,1688650658.634,41.5708,-71.4041,273.55,RSI,3,3,431.4,82.59,41.5713,-71.3989,8.2,15.5,100,*36
$RSRFA,1688650658.639,41.5708,-71.4041,273.55,RSI,4,4,78.8,50.64,41.5712,-71.4033,8.7,15.5,100,*04
$RSRFA,1688650662.91,41.5708,-71.4043,310.41,RSI,3,3,446.9,92.05,41.5707,-71.3989,8.2,15.5,100,*05
$RSRFA,1688650667.152,41.5709,-71.4044,331.75,RSI,3,3,458.2,92.02,41.5708,-71.3989,8.2,15.5,100,*30
$RSRFA,1688650667.157,41.5709,-71.4044,331.75,RSI,4,4,98.2,87.04,41.5710,-71.4032,8.7,15.5,100,*0D
$RSRFA,1688650671.443,41.5711,-71.4045,343.02,RSI,3,3,464.7,103.51,41.5701,-71.3991,8.2,15.5,100,*0A
$RSRFA,1688650671.448,41.5711,-71.4045,343.02,RSI,4,4,101.9,99.95,41.5709,-71.4033,8.7,15.5,100,*38
$RSRFA,1688650675.689,41.5712,-71.4045,331.06,RSI,3,3,470.8,103.90,41.5702,-71.3990,8.2,15.5,100,*0D
$RSRFA,1688650675.694,41.5712,-71.4045,331.06,RSI,4,4,107.4,110.94,41.5709,-71.4033,8.7,15.5,100,*07
$RSRFA,1688650679.942,41.5714,-71.4046,317.10,RSI,3,3,480.6,110.16,41.5699,-71.3992,8.2,15.5,100,*03
$RSRFA,1688650679.947,41.5714,-71.4046,317.10,RSI,4,4,118.1,113.15,41.5709,-71.4033,8.7,15.5,100,*0D
$RSRFA,1688650684.333,41.5715,-71.4047,305.32,RSI,3,3,494.7,107.09,41.5702,-71.3991,8.2,15.5,100,*02
$RSRFA,1688650684.338,41.5715,-71.4047,305.32,RSI,4,4,133.2,121.29,41.5708,-71.4034,8.7,15.5,100,*0C
$RSRFA,1688650688.501,41.5716,-71.4049,299.05,RSI,3,3,510.2,100.65,41.5707,-71.3989,8.2,15.5,100,*0D
$RSRFA,1688650688.506,41.5716,-71.4049,299.05,RSI,4,4,149.6,120.58,41.5709,-71.4034,8.7,15.5,100,*09
$RSRFA,1688650692.891,41.5716,-71.4051,275.05,RSI,3,3,527.7,123.18,41.5690,-71.3998,8.2,15.5,100,*0C
$RSRFA,1688650697.114,41.5716,-71.4053,268.45,RSI,4,4,184.2,116.37,41.5709,-71.4033,8.7,15.5,100,*0F
$RSRFA,1688650701.408,41.5716,-71.4056,263.86,RSI,3,3,564.2,113.33,41.5696,-71.3993,8.2,15.5,100,*05
$RSRFA,1688650701.414,41.5716,-71.4056,263.86,RSI,4,4,202.0,113.13,41.5709,-71.4033,8.7,15.5,100,*09
$RSRFA,1688650705.746,41.5715,-71.4058,253.12,RSI,3,3,582.6,103.38,41.5703,-71.3990,8.2,15.5,100,*03
$RSRFA,1688650705.751,41.5715,-71.4058,253.12,RSI,4,4,219.6,105.14,41.5710,-71.4032,8.7,15.5,100,*09
$RSRFA,1688650710.048,41.5714,-71.4060,255.77,RSI,3,3,599.7,104.05,41.5701,-71.3990,8.2,15.5,100,*01
$RSRFA,1688650710.053,41.5714,-71.4060,255.77,RSI,4,4,236.1,104.72,41.5709,-71.4033,8.7,15.5,100,*05
$RSRFA,1688650714.311,41.5714,-71.4062,252.48,RSI,3,3,617.1,100.49,41.5704,-71.3990,8.2,15.5,100,*09
$RSRFA,1688650714.316,41.5714,-71.4062,252.48,RSI,4,4,253.5,100.25,41.5710,-71.4032,8.7,15.5,100,*02
$RSRFA,1688650718.609,41.5713,-71.4065,251.19,RSI,3,3,634.7,99.69,41.5703,-71.3990,8.2,15.5,100,*3D
$RSRFA,1688650718.615,41.5713,-71.4065,251.19,RSI,4,4,271.3,99.45,41.5709,-71.4033,8.7,15.5,100,*37
$RSRFA,1688650722.773,41.5712,-71.4067,245.54,RSI,3,3,652.0,97.39,41.5704,-71.3989,8.2,15.5,100,*34
$RSRFA,1688650722.778,41.5712,-71.4067,245.54,RSI,4,4,289.3,94.19,41.5710,-71.4032,8.7,15.5,100,*31
$RSRFA,1688650727.057,41.5710,-71.4069,236.52,RSI,3,3,668.3,101.65,41.5698,-71.3990,8.2,15.5,100,*0F
$RSRFA,1688650727.062,41.5710,-71.4069,236.52,RSI,4,4,306.6,98.60,41.5706,-71.4033,8.7,15.5,100,*31
$RSRFA,1688650731.311,41.5709,-71.4071,222.34,RSI,3,3,682.5,95.11,41.5703,-71.3989,8.2,15.5,100,*3B
$RSRFA,1688650731.315,41.5709,-71.4071,222.34,RSI,4,4,322.6,88.16,41.5710,-71.4032,8.7,15.5,100,*31
$RSRFA,1688650735.549,41.5707,-71.4072,258.20,RSI,3,3,694.8,107.63,41.5688,-71.3993,8.2,15.5,100,*0D
$RSRFA,1688650735.555,41.5707,-71.4072,258.20,RSI,4,4,337.4,107.12,41.5698,-71.4034,8.7,15.5,100,*01
$RSRFA,1688650739.835,41.5706,-71.4074,275.05,RSI,3,3,712.6,76.19,41.5722,-71.3991,8.2,15.5,100,*30
$RSRFA,1688650739.84,41.5706,-71.4074,275.05,RSI,4,4,355.7,75.66,41.5714,-71.4033,8.7,15.5,100,*09
$RSRFA,1688650744.152,41.5706,-71.4077,271.53,RSI,3,3,732.3,89.79,41.5706,-71.3989,8.2,15.5,100,*38
$RSRFA,1688650744.157,41.5706,-71.4077,271.53,RSI,4,4,375.0,92.74,41.5705,-71.4032,8.7,15.5,100,*36
$RSRFA,1688650748.43,41.5706,-71.4079,262.99,RSI,3,3,753.6,59.05,41.5741,-71.4002,8.2,15.5,100,*05
$RSRFA,1688650748.435,41.5706,-71.4079,262.99,RSI,4,4,396.7,91.23,41.5705,-71.4032,8.7,15.5,100,*3A
$RSRFA,1688650752.687,41.5705,-71.4082,264.17,RSI,3,3,774.0,109.77,41.5682,-71.3994,8.2,15.5,100,*0A
$RSRFA,1688650756.976,41.5705,-71.4084,274.46,RSI,3,3,794.2,78.17,41.5719,-71.3991,8.2,15.5,100,*37
$RSRFA,1688650761.271,41.5705,-71.4087,274.89,RSI,3,3,814.6,92.07,41.5702,-71.3989,8.2,15.5,100,*3A
$RSRFA,1688650761.276,41.5705,-71.4087,274.89,RSI,4,4,459.3,87.00,41.5707,-71.4032,8.7,15.5,100,*30
$RSRFA,1688650765.547,41.5704,-71.4089,275.94,RSI,3,3,834.9,83.99,41.5712,-71.3989,8.2,15.5,100,*35
$RSRFA,1688650765.552,41.5704,-71.4089,275.94,RSI,4,4,479.5,79.99,41.5712,-71.4032,8.7,15.5,100,*36
$RSRFA,1688650769.787,41.5704,-71.4092,278.29,RSI,4,4,499.3,82.20,41.5710,-71.4032,8.7,15.5,100,*3D
$RSRFA,1688650774.104,41.5704,-71.4094,273.19,RSI,4,4,519.5,69.29,41.5721,-71.4035,8.7,15.5,100,*34
$RSRFA,1688650778.393,41.5704,-71.4096,279.94,RSI,4,4,539.1,80.20,41.5712,-71.4032,8.7,15.5,100,*36
$RSRFA,1688650782.699,41.5704,-71.4099,285.13,RSI,4,4,558.0,85.86,41.5708,-71.4032,8.7,15.5,100,*3B
$RSRFA,1688650787.013,41.5704,-71.4101,273.00,RSI,3,3,934.4,69.17,41.5734,-71.3996,8.2,15.5,100,*33
$RSRFA,1688650791.346,41.5704,-71.4103,267.94,RSI,3,3,955.0,68.67,41.5735,-71.3996,8.2,15.5,100,*39
$RSRFA,1688650791.351,41.5704,-71.4103,267.94,RSI,4,4,598.6,87.19,41.5707,-71.4032,8.7,15.5,100,*38
$RSRFA,1688650799.966,41.5703,-71.4108,267.21,RSI,4,4,640.7,91.23,41.5702,-71.4031,8.7,15.5,100,*33
$RSRFA,1688650804.226,41.5702,-71.4111,265.37,RSI,4,4,661.5,90.34,41.5702,-71.4031,8.7,15.5,100,*3D
$RSRFA,1688650808.641,41.5702,-71.4113,260.21,RSI,4,4,683.2,92.52,41.5699,-71.4031,8.7,15.5,100,*3E
$RSRFA,1688650817.259,41.5700,-71.4118,268.51,RSI,3,3,1077.5,115.85,41.5658,-71.4001,8.2,15.5,100,*3F
$RSRFA,1688650821.533,41.5700,-71.4120,261.29,RSI,4,4,744.1,82.15,41.5709,-71.4032,8.7,15.5,100,*38
$RSRFA,1688650830.128,41.5698,-71.4125,267.04,RSI,3,3,1137.4,86.26,41.5705,-71.3989,8.2,15.5,100,*0F
$RSRFA,1688650830.132,41.5698,-71.4125,267.04,RSI,4,4,785.1,115.43,41.5668,-71.4040,8.7,15.5,100,*03
$RSRFA,1688650834.401,41.5698,-71.4127,259.16,RSI,3,3,1157.4,106.82,41.5668,-71.3994,8.2,15.5,100,*3E
$RSRFA,1688650843.041,41.5697,-71.4132,235.72,RSI,3,3,1194.3,88.48,41.5699,-71.3988,8.2,15.5,100,*07
$RSRFA,1688650843.046,41.5697,-71.4132,235.72,RSI,4,4,843.9,91.62,41.5694,-71.4030,8.7,15.5,100,*3D
$RSRFA,1688650847.325,41.5695,-71.4133,236.62,RSI,3,3,1210.3,86.58,41.5702,-71.3988,8.2,15.5,100,*00
$RSRFA,1688650855.926,41.5692,-71.4137,214.47,RSI,4,4,893.9,78.15,41.5709,-71.4032,8.7,15.5,100,*3D
$RSRFA,1688650864.47,41.5690,-71.4140,268.33,RSI,4,4,927.1,63.30,41.5727,-71.4040,8.7,15.5,100,*09
$RSRFA,1688650868.768,41.5690,-71.4142,292.33,RSI,4,4,943.3,69.05,41.5720,-71.4036,8.7,15.5,100,*32
$RSRFA,1688650873.046,41.5691,-71.4144,309.56,RSI,4,4,955.2,86.28,41.5696,-71.4029,8.7,15.5,100,*3E
$RSRFA,1688650877.401,41.5692,-71.4145,311.39,RSI,4,4,962.9,80.75,41.5706,-71.4031,8.7,15.5,100,*3F
$RSRFA,1688650881.791,41.5693,-71.4147,306.63,RSI,3,3,1321.2,72.53,41.5729,-71.3995,8.2,15.5,100,*00
$RSRFA,1688650881.795,41.5693,-71.4147,306.63,RSI,4,4,972.0,67.96,41.5726,-71.4038,8.7,15.5,100,*35
$RSRFA,1688650886.062,41.5694,-71.4148,35.55,RSI,3,3,1321.7,85.75,41.5703,-71.3989,8.2,15.5,100,*3E
$RSRFA,1688650886.067,41.5694,-71.4148,35.55,RSI,4,4,971.9,78.33,41.5712,-71.4033,8.7,15.5,100,*01
$RSRFA,1688650890.331,41.5695,-71.4146,38.13,RSI,3,3,1307.1,92.56,41.5690,-71.3989,8.2,15.5,100,*32
$RSRFA,1688650890.336,41.5695,-71.4146,38.13,RSI,4,4,956.7,90.38,41.5695,-71.4031,8.7,15.5,100,*0B
$RSRFA,1688650894.652,41.5696,-71.4144,38.20,RSI,4,4,940.4,88.38,41.5699,-71.4031,8.7,15.5,100,*08
$RSRFA,1688650898.957,41.5697,-71.4143,38.59,RSI,3,3,1276.2,91.08,41.5695,-71.3989,8.2,15.5,100,*30
$RSRFA,1688650907.552,41.5700,-71.4139,31.15,RSI,3,3,1245.7,93.12,41.5694,-71.3990,8.2,15.5,100,*38
$RSRFA,1688650911.908,41.5701,-71.4138,27.73,RSI,3,3,1232.8,88.41,41.5704,-71.3990,8.2,15.5,100,*30
$RSRFA,1688650911.913,41.5701,-71.4138,27.73,RSI,4,4,877.6,82.98,41.5711,-71.4033,8.7,15.5,100,*06
$RSRFA,1688650916.194,41.5702,-71.4136,57.24,RSI,3,3,1220.2,87.45,41.5707,-71.3990,8.2,15.5,100,*33
$RSRFA,1688650916.199,41.5702,-71.4136,57.24,RSI,4,4,864.3,75.14,41.5722,-71.4036,8.7,15.5,100,*0D
$RSRFA,1688650920.742,41.5703,-71.4134,81.69,RSI,3,3,1201.5,89.44,41.5704,-71.3990,8.2,15.5,100,*32
$RSRFA,1688650925.078,41.5703,-71.4132,83.70,RSI,3,3,1180.6,222.02,41.5624,-71.4227,8.2,15.5,100,*0E
$RSRFA,1688650933.435,41.5703,-71.4126,72.33,RSI,3,3,1137.4,93.48,41.5696,-71.3990,8.2,15.5,100,*39
$RSRFA,1688650937.706,41.5703,-71.4124,78.02,RSI,3,3,1116.7,90.20,41.5702,-71.3990,8.2,15.5,100,*35
$RSRFA,1688650941.972,41.5703,-71.4122,83.67,RSI,3,3,1096.0,94.56,41.5695,-71.3990,8.2,15.5,100,*3C
$RSRFA,1688650954.688,41.5702,-71.4114,88.42,RSI,4,4,678.2,73.97,41.5719,-71.4036,8.7,15.5,100,*09
$RSRFA,1688650958.936,41.5702,-71.4111,86.12,RSI,4,4,657.8,67.35,41.5725,-71.4038,8.7,15.5,100,*0A
$RSRFA,1688650963.143,41.5702,-71.4109,81.14,RSI,4,4,637.4,70.81,41.5721,-71.4036,8.7,15.5,100,*09
$RSRFA,1688650967.352,41.5702,-71.4106,70.03,RSI,3,3,970.8,108.92,41.5673,-71.3996,8.2,15.5,100,*33
$RSRFA,1688650967.357,41.5702,-71.4106,70.03,RSI,4,4,617.3,85.73,41.5706,-71.4032,8.7,15.5,100,*0E
$RSRFA,1688650971.524,41.5702,-71.4104,65.42,RSI,3,3,951.4,90.43,41.5701,-71.3990,8.2,15.5,100,*01
$RSRFA,1688650971.529,41.5702,-71.4104,65.42,RSI,4,4,597.7,83.09,41.5709,-71.4033,8.7,15.5,100,*0F
$RSRFA,1688650975.71,41.5702,-71.4102,77.37,RSI,4,4,577.6,61.83,41.5727,-71.4040,8.7,15.5,100,*3D
$RSRFA,1688650979.992,41.5702,-71.4099,83.45,RSI,4,4,557.0,70.54,41.5719,-71.4036,8.7,15.5,100,*0A
$RSRFA,1688650984.208,41.5702,-71.4097,84.00,RSI,4,4,536.3,66.81,41.5721,-71.4037,8.7,15.5,100,*09
$RSRFA,1688650992.635,41.5698,-71.4053,55.90,RSI,3,3,531.2,84.53,41.5703,-71.3989,8.2,15.5,100,*00
$RSRFA,1688650992.639,41.5698,-71.4053,55.90,RSI,4,4,214.2,42.47,41.5712,-71.4035,8.7,15.5,100,*0F
$RSRFA,1688650996.904,41.5699,-71.4050,53.19,RSI,3,3,508.7,83.84,41.5704,-71.3989,8.2,15.5,100,*09
$RSRFA,1688650996.909,41.5699,-71.4050,53.19,RSI,4,4,192.5,39.49,41.5712,-71.4035,8.7,15.5,100,*0A
$RSRFA,1688651001.117,41.5700,-71.4048,55.50,RSI,3,3,489.2,80.80,41.5707,-71.3990,8.2,15.5,100,*07
$RSRFA,1688651001.124,41.5700,-71.4048,55.50,RSI,4,4,173.6,37.44,41.5712,-71.4035,8.7,15.5,100,*07
